Country Name,Country Code,Series Name,Series Code,2025 [YR2025],2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,0.1138,0.1123,0.1088,0.107,0.1058,0.1129,0.1117,0.1143,0.0887,0.1172,0.0738,0.1017,0.1231,0.0436,0.0311,0.056,0.0653,0.028,0.0342,0.0218,0.0218,0.0404,0.0062,0.0124,0.0031,0,0,0.0187,0.028,0.0342,0.028,0.0373,0.0498,0.056,0.0436,0.0622,0.0467,0.0591,0.0373,0.0685,0.056,0.0622,0.0529,0.0498,0.0498,0.0653,0.0716,0.112,0.1027,0.0996,0.1151,0.1369,0.1369,0.1431,0.1431,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,0.3642,0.3597,0.3598,0.3025,0.2443,0.2976,0.2904,0.4319,0.3938,0.2593,0.1646,0.0965,0.0644,0.0356,0.0397,0.0491,0.0494,0.0477,0.0492,0.0507,0.0088,0.0098,0.0096,0.0094,0.0174,0.0077,0.0074,0.0071,0.0286,0.05,0.0562,0.0474,0.0602,0.0508,0.0463,0.0598,0.0449,0.0246,0.0087,0.0359,0.0284,0.0207,0.0257,0.0323,0.024,0.0338,0.0386,0.0292,0.0332,0.0334,0.0234,0.0404,0.0473,0.0568,0.0521,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,2.7544,2.7165,2.9612,2.3813,2.2251,2.1308,1.5186,1.3368,1.3492,1.2632,0.444,0.4158,0.4187,0.2991,0.2108,0.1327,0.0498,0.0416,0.0468,0.045,0.0387,0.0329,0,0,0,0.0225,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0064,0,0.0032,0.0032,0.0032,0.0032,0.0032,0.0033,0.0033,0.0034,0.029,0.0772,0.077,0.0772,0.0775,0.0765,0.0654,0.0593,0.0567,0.059,0.0428,0.0427,0.0427,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,1.3201,1.2979,1.2565,1.2329,1.2192,1.3034,1.2893,1.3182,1.4484,1.7018,2.0166,1.9123,1.603,1.6456,1.4828,1.2817,1.1764,0.9589,0.8796,0.7209,0.7058,0.5977,0.4253,0.5502,0.4254,0.3074,0.3176,0.2475,0.3168,0.418,0.2907,0.4723,0.4723,0.5425,0.5141,0.5175,0.5429,0.5786,0.5622,0.6039,0.5877,0.6646,0.6558,0.5442,0.5124,0.4547,0.4707,0.3842,0.5156,0.3943,0.3817,0.3595,0.382,0.3468,0.3468,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Population, total",SP.POP.TOTL,5152950,5129910,5105525,5081765,5059988,5034320,4999553,4957818,4913177,4866998,4818038,4767119,4716147,4663934,4609833,4555962,4499791,4440056,4380248,4321340,4261240,4200078,4138784,4075705,4008947,3937739,3862101,3782838,3701711,3619013,3535176,3451122,3367434,3284258,3202176,3121706,3043827,2968103,2892699,2817216,2741894,2667595,2595153,2524806,2456637,2390633,2326490,2264510,2205025,2147774,2092719,2039643,1988343,1938248,1888539,1838949,1789276,1739731,1689523,1638116,1586208,1533960,1481604,1429445,1377920,1327496
Costa Rica,CRI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,8.3763,8.0978,8.1977,8.0531,7.1754,8.193,8.4405,8.396,8.2325,7.7578,8.0462,7.9353,7.6394,7.6984,7.2362,7.3188,7.6303,7.7137,6.9054,6.3561,6.1802,6.0688,5.6463,5.5322,5.1314,5.1692,5.1796,4.6808,4.7451,4.9676,5.0045,4.2651,4.2433,3.1538,2.9164,2.8839,2.5532,2.4117,2.2875,2.1919,2.0792,2.0027,1.9729,2.3074,2.4917,2.7562,2.7633,2.5574,2.0296,1.9722,1.7991,1.8329,1.6223,1.4475,1.4344,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,1.63283566378358,1.58608566210135,1.61315999460817,1.59152551349924,1.42529676301864,1.63874650393745,1.70246265595066,1.70887391193112,1.69149442839303,1.61015749564449,1.68785381694898,1.68258114091864,1.63797343615926,1.66999542065841,1.58829243966477,1.62647554075289,1.71851436108013,1.76101901079574,1.59797655356903,1.49160807652233,1.47144886356872,1.46632440832863,1.38535541703828,1.379963366939,1.30313360027163,1.3384424695263,1.36923653616676,1.26449633696418,1.31115859489866,1.40519170756986,1.45010810976836,1.26657270788381,1.29201177252213,0.984892772914418,0.934232756063511,0.947458577639268,0.860212735204944,0.833719650748315,0.811971818987255,0.799410918146362,0.779428661397251,0.771707872329685,0.781406571435588,0.939251505208136,1.0422762506834,1.18470313648458,1.22026398646948,1.15980544438272,0.94497838226927,0.942410328381402,0.882066126277981,0.92182284444887,0.836992995736356,0.766465505875177,0.780010756143863,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,0.1336,0.1301,0.1268,0.144,0.1569,0.1894,0.2204,0.1599,0.1642,0.1657,0.1597,0.101,0.1506,0.2192,0.097,0.1179,0.1223,0.1079,0.1205,0.1,0.0861,0.0467,0.0629,0.0849,0.1194,0.11,0.1399,0.1414,0.1259,0.0896,0.1006,0.066,0.0739,0.0684,0.0657,0.0951,0.0858,0.0599,0.0726,0.0647,0.055,0.077,0.0723,0.0597,0.0585,0.0597,0.0723,0.0691,0.0416,0.055,0.0534,0.0534,0.0534,0.0534,0.0534,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,0.5188,0.4995,0.624,0.5455,0.4831,0.4892,0.4746,0.4834,0.4565,0.4764,0.4611,0.4301,0.4148,0.4089,0.409,0.4613,0.458,0.4609,0.4517,0.416,0.4091,0.5536,0.5962,0.6488,0.6107,0.564,0.467,0.4296,0.3919,0.3196,0.3012,0.2736,0.2401,0.2065,0.149,0.1299,0.0638,0.0671,0.0673,0.0643,0.0705,0.061,0.0519,0.0759,0.1071,0.1167,0.1079,0.0988,0.096,0.0835,0.0806,0.09,0.087,0.084,0.084,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,0,0,0,0.0002,0,0.0098,0.0008,0.0069,0.0078,0.0311,0.0311,0.0311,0.0342,0.0436,0.0685,0.0653,0.0716,0.0809,0.0809,0.0591,0.0685,0.078,0.0876,0.0562,0,0,0,0.1213,0.1182,0.0998,0.1089,0.0655,0.078,0.0624,0.1183,0.1307,0.1283,0.1218,0.1375,0.0937,0.0969,0.0874,0.1469,0.0748,0.0811,0.081,0.0499,0.0718,0.0685,0.0654,0.081,0.0934,0.0966,0.0904,0.0904,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,0.9834,0.9631,1.2421,1.2112,1.1034,0.9683,1.1952,1.2756,1.2032,1.0257,1.0419,1.053,1.1001,1.1219,1.0246,1.0323,1.1635,1.2107,0.9948,0.9703,0.9266,0.9603,0.7325,0.9056,0.8577,0.7984,0.7579,0.7017,0.6517,0.6673,0.6489,0.5684,0.5497,0.648,0.6788,0.627,0.4245,0.52,0.5062,0.5558,0.4718,0.4316,0.3775,0.6341,0.5596,0.535,0.5454,0.5238,0.3723,0.3816,0.3125,0.4153,0.3332,0.3363,0.3363,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,0.4939,0.4886,0.4943,0.4573,0.4208,0.503,0.5657,0.5786,0.5204,0.6744,0.6357,0.6229,0.5861,0.5955,0.5354,0.8326,0.8269,0.9255,0.797,0.8033,0.7711,0.6943,0.5451,0.5292,0.5127,0.4945,0.4881,0.4229,0.4262,0.4392,0.4293,0.388,0.3223,0.3257,0.2472,0.1604,0.1581,0.148,0.158,0.1786,0.1789,0.1961,0.2159,0.2299,0.275,0.2655,0.247,0.2076,0.1863,0.1792,0.1691,0.1502,0.1447,0.1208,0.1077,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,0.0041,0.0039,0.0037,0.005,0.0208,0.0651,0.1086,0.0278,0.1321,0.0717,0.7432,0.8243,0.5589,0.6335,0.5395,0.3737,0.6075,0.6541,0.485,0.2333,0.064,0.1472,0.1154,0.1376,0.0576,0.1278,0.3677,0.1911,0.4215,0.7633,0.8214,0.4343,0.5875,0.1941,0.0701,0.0637,0.1298,0.1103,0.0353,0.0384,0.0417,0.061,0.0578,0.0545,0.0765,0.3562,0.4286,0.4076,0.1815,0.2163,0.191,0.1902,0.139,0.086,0.086,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,6.2426,6.0126,5.7069,5.6899,4.9903,5.9683,5.8752,5.8638,5.7483,5.3128,4.9734,4.8728,4.7946,4.6759,4.5621,4.4357,4.3806,4.2737,3.9755,3.774,3.8548,3.5889,3.5067,3.17,2.9733,3.0745,2.959,2.6729,2.6097,2.5887,2.5942,2.4693,2.3919,1.6489,1.5874,1.6772,1.563,1.3847,1.3106,1.1963,1.1644,1.0887,1.0506,1.1785,1.334,1.3421,1.3122,1.1788,1.0833,0.9911,0.9115,0.8404,0.7683,0.6765,0.6765,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,32711547,31934230,31165654,30395002,29639736,28915449,28193009,27464173,26733372,25989405,25246342,24527395,23939775,23467078,22982000,22488065,21997940,21514439,21030558,20546802,20068458,19595000,19125542,18654771,18178913,17699004,17215935,16663948,16047170,15442312,14855565,14287201,13735951,13200310,12683870,12189778,11719771,11275189,10851475,10440917,10040483,9650516,9272744,8907936,8556596,8220714,7902267,7603130,7321950,7057958,6776297,6474057,6184944,5909716,5650868,5411567,5192221,4990021,4799744,4617519,4442377,4273952,4112061,3956939,3810151,3673666
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,18.811,17.925,18.4103,17.2006,13.2881,13.1832,12.3432,12.33,11.4035,11.265,10.4591,9.801,9.0202,7.0784,7.3149,6.4113,6.9185,6.2349,6.2787,6.3955,5.9957,5.8144,7.3874,6.987,6.9672,7.2972,5.4647,5.639,4.6321,3.703,3.3846,3.2383,3.0521,3.0648,2.9721,3.2792,3.4132,3.3756,3.4591,3.3124,3.6146,4.0555,3.4455,3.6247,3.9601,4.1629,4.4631,3.857,3.8887,3.4029,3.1332,3.0499,2.9649,2.6676,2.6158,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,0.589054440955677,0.575152377678325,0.605701555801839,0.580322307864011,0.459550187168112,0.467605284700189,0.449429152663727,0.461221278034062,0.43877495464017,0.44620325590139,0.426425227791211,0.409402344006993,0.384376785213736,0.307997563310417,0.325279209216089,0.291450017592556,0.321574734065806,0.296468595840396,0.305580401271205,0.318684175934195,0.305981117632049,0.304012299363856,0.396005933281089,0.384346412791568,0.393649269755518,0.423863124483219,0.327935492837592,0.351401524380934,0.299961560160163,0.249266857234982,0.236897346093192,0.235753607449532,0.23121426693767,0.241629723420376,0.243819042479691,0.279800688938376,0.302717763755446,0.311072918658523,0.331302317602946,0.329904447823875,0.374549920439487,0.437357054179432,0.386789936524016,0.423614717815356,0.48172214724901,0.526798196011347,0.587008245288454,0.526772239635616,0.550966724369853,0.502176926424565,0.48396237475203,0.493116833394126,0.501699235631628,0.472069069742914,0.483372006666461,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,0.0773,0.0754,0.0739,0.1221,0.0828,0.1194,0.0529,0.0661,0.0884,0.0818,0.1159,0.0978,0.0688,0.0552,0.0703,0.066,0.0377,0.0629,0.0849,0.0519,0.0691,0.0327,0.0874,0.0418,0.055,0.0487,0.0754,0.0864,0.0566,0.0393,0.0377,0.0283,0.0236,0.022,0.0159,0.0105,0.0097,0.0035,0.0042,0.0044,0.0074,0.0082,0.0115,0.0126,0.0134,0.0115,0.011,0.0134,0.0079,0.0077,0.0075,0.0047,0.0047,0.0047,0.0047,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,2.0434,1.9667,2.0567,1.7703,1.5141,1.3637,1.3067,1.3881,1.2153,1.1065,1.0819,1.0928,0.854,0.6501,0.8308,0.7714,1.3929,1.3882,1.4737,1.0766,1.4032,1.4044,1.6469,1.7981,1.9263,2.0003,0.6402,0.6701,0.6135,0.5644,0.5171,0.5207,0.5332,0.5611,0.5302,0.5965,0.625,0.5464,0.5111,0.4563,0.447,0.4517,0.4929,0.547,0.5509,0.4785,0.4565,0.4155,0.3804,0.3229,0.2945,0.2752,0.3104,0.2817,0.2817,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,0.5501,0.5121,0.4625,0.4427,0.3935,0.4116,0.3824,0.2665,0.2859,0.3128,0.3303,0.3253,0.3786,0.3392,0.3066,0.3539,0.3464,0.2564,0.2242,0.5888,0.4079,0.3922,0.949,0.7981,0.7149,0.6654,0.5563,0.6294,0.5686,0.3162,0.2861,0.2726,0.2259,0.1824,0.1762,0.1948,0.2011,0.2104,0.2785,0.3086,0.2314,0.2404,0.273,0.264,0.2612,0.2792,0.2138,0.1245,0.1809,0.1038,0.0979,0.1277,0.0592,0.0623,0.0623,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,1.8658,1.7609,1.8151,1.8012,1.2894,1.3215,1.2599,1.5599,0.8018,1.435,1.3292,1.2874,1.0012,0.9131,0.971,1.0567,0.5644,0.4149,0.5329,0.3778,0.5399,0.5207,0.6843,0.7325,0.7452,0.7583,0.5077,0.613,0.5242,0.4499,0.4326,0.4297,0.4176,0.418,0.3957,0.4146,0.4338,0.4149,0.4011,0.4005,0.2038,0.7785,0.5602,0.5186,0.6247,0.5435,0.6426,0.5424,0.9241,1.0036,0.8664,0.7349,0.8356,0.7043,0.7043,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,2.3192,2.2839,2.2932,2.2789,2.2566,2.2303,2.0895,1.6914,1.7308,1.3715,1.1361,1.0016,0.9005,0.8592,0.8887,0.3045,0.3982,0.5066,0.4902,0.4627,0.4572,0.4623,0.4291,0.4227,0.4038,0.397,0.3804,0.5578,0.5006,0.2861,0.2533,0.2527,0.2563,0.2513,0.2508,0.3403,0.3421,0.3227,0.3775,0.2613,0.2699,0.3087,0.4708,0.6254,0.5558,0.4978,0.4691,0.4291,0.3972,0.3569,0.3167,0.3345,0.3072,0.2612,0.2093,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,4.5841,4.2345,4.2937,3.9943,3.5898,3.501,3.285,3.784,3.4416,3.7923,3.764,3.4377,3.4609,2.678,2.7633,2.3076,2.6171,2.3154,2.1911,2.6125,1.9743,1.9647,2.1781,1.9347,1.8311,2.0049,2.0937,1.7048,1.1159,0.8186,0.7635,0.6333,0.4597,0.4496,0.4117,0.487,0.6984,0.7876,0.7371,0.6935,1.2702,0.9952,0.2287,0.1507,0.3971,0.8586,1.2579,1.0298,0.7811,0.5945,0.5956,0.6607,0.49,0.4748,0.4748,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,7.3711,7.0915,7.4153,6.7911,4.162,4.2357,3.9669,3.574,3.8397,3.165,2.7017,2.5584,2.3561,1.5836,1.4843,1.5512,1.5618,1.2905,1.2819,1.2253,1.1441,1.0374,1.4126,1.259,1.2909,1.4227,1.2111,1.3775,1.2528,1.2285,1.0943,1.101,1.1357,1.1804,1.1917,1.2353,1.1032,1.0901,1.1496,1.188,1.1849,1.2728,1.4085,1.5065,1.557,1.494,1.4122,1.3024,1.217,1.0136,0.9546,0.9122,0.9578,0.8787,0.8787,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Population, total",SP.POP.TOTL,3876200,3866200,3859686,3855641,3878981,3914206,3949390,3988775,4041407,4106867,4151725,4201598,4233922,4260368,4280622,4295427,4305181,4309705,4310217,4311159,4310145,4304600,4303399,4302174,4299642,4468302,4512597,4532135,4534920,4557097,4620030,4652024,4600463,4575818,4689022,4777368,4767260,4755207,4739745,4721446,4701417,4680285,4658254,4634234,4611509,4599782,4594778,4581085,4559571,4535934,4512082,4490660,4470161,4450564,4431275,4412252,4391490,4365628,4338683,4310701,4280923,4252876,4225675,4196712,4167292,4140181
Croatia,HRV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,18.6796,18.6644,17.6346,17.5067,17.1915,17.9722,17.7661,18.7971,18.2746,18.0245,17.6771,18.3813,18.7872,20.4541,20.9405,21.6731,23.3221,24.5057,23.0366,22.8507,22.7281,22.7487,21.359,20.5434,19.378,19.9381,19.0275,18.3106,17.2043,16.5015,15.9744,16.6468,16.3882,17.7393,24.0236,31.9666,33.4219,30.4092,31.1825,28.6557,27.8815,27.6031,23.8138,22.6369,20.8154,22.4352,21.3755,19.838,19.4151,19.7116,18.6624,17.3248,15.7912,16.1132,15.8791,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,4.83151414825927,4.83573016043274,4.57371420212618,4.5132213846884,4.39207849561316,4.5506268056586,4.45402410514506,4.65112768894595,4.44976669563441,4.34144843408463,4.20723258150827,4.34143567122871,4.40975990806428,4.77830091047516,4.87506829937978,5.03419020013328,5.41153048758558,5.68549100892136,5.34348188039458,5.30160818255534,5.27995632579101,5.28621677887642,4.96469924275494,4.77793267439475,4.33677043315335,4.4183205369325,4.19835243213188,4.03768974976405,3.77527623397088,3.57173005370095,3.43386018644788,3.61850535478712,3.58147985780903,3.78315563458649,5.0286266412803,6.70544505648947,7.02848477469015,6.41578819113686,6.60443855547644,6.09511983302056,5.95722269049855,5.92563222185823,5.13867016641801,4.90878365411409,4.52530141645843,4.88276038581189,4.66603435648978,4.35084791968367,4.28028714703521,4.36862627939829,4.15582564700957,3.87565459051699,3.54813457350574,3.63624464742089,3.59886516001353,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,0.0179,0.0248,0.0355,0.0717,0.0984,0.0913,0.0902,0.0905,0.099,0.0959,0.0786,0.0927,0.0943,0.0801,0.0874,0.0614,0.099,0.0976,0.0974,0.0896,0.0791,0.0822,0.0839,0.058,0.0728,0.0581,0.0534,0.11,0.0663,0.0534,0.0817,0.0723,0.0908,0.0478,0.0735,0.0906,0.054,0.0734,0.067,0.0921,0.0864,0.0444,0.0539,0.0519,0.0505,0.0536,0.0464,0.0444,0.0432,0.041,0.0393,0.0389,0.0389,0.0389,0.0389,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,2.5892,2.5993,2.723,2.8581,2.7291,2.6611,2.7493,2.8247,2.7938,2.7274,2.5368,2.7932,2.9471,3.2639,3.5119,3.4533,3.4065,3.3185,3.6274,3.8727,3.8397,3.9248,3.6956,3.613,3.393,3.5226,3.2637,3.1601,3.1338,2.8432,2.6309,2.5748,2.3465,2.7917,3.5475,2.5472,2.5481,3.1962,2.6232,3.0312,3.1027,3.5457,2.9176,1.6725,2.2815,2.7629,3.1107,3.0075,2.8538,2.8579,2.7526,2.0841,2.2212,2.1527,2.1527,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,0.8751,0.8869,0.8692,0.8995,0.8805,1.0587,1.311,1.3457,1.3011,1.4529,1.5138,1.4475,1.6531,1.9586,1.9102,2.0365,1.643,2.1568,1.9743,2.1277,2.1653,2.161,2.1285,1.9588,2.0962,2.0596,2.143,2.1,2.5639,2.3966,2.2987,2.2703,2.1546,2.7382,3.793,6.4214,8.7066,9.4236,9.3669,8.6013,8.3298,6.7877,5.8675,5.8898,4.0998,4.4015,3.917,3.6617,4.2193,3.6128,3.1236,2.4688,2.3524,2.1887,2.147,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,2.4016,2.4256,2.2819,2.3669,2.3334,2.3223,2.3336,2.3134,2.1456,2.147,2.221,2.2662,2.2916,2.6292,2.8374,2.9979,3.6875,3.6596,3.6584,3.519,3.4175,2.9996,2.9393,3.0777,2.8378,2.8779,3.0102,3.0072,2.7606,2.6768,2.9254,2.785,2.9454,3.6926,5.3768,3.9683,3.62,3.8227,5.0124,4.6264,4.5626,4.425,4.9116,5.1713,4.6692,4.8254,4.6581,4.6671,4.3508,5.1926,5.2976,4.9795,4.3123,4.7315,4.7315,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,2.0202,2.0149,1.837,2.2117,2.5997,2.471,2.3522,2.51,2.2844,2.4184,2.5132,2.3258,2.2161,2.3105,2.4902,2.4477,2.9597,3.0921,2.84,2.7136,2.9171,2.2768,2.2212,2.5245,2.4296,2.3219,1.9267,2.0973,1.9117,1.8709,2.088,1.8652,2.0597,2.5152,3.2737,3.0593,3.4246,3.6376,3.5152,2.912,2.7355,2.9327,3.0172,2.8577,2.7957,2.7737,2.6419,2.4225,2.313,2.9429,2.1126,1.9921,1.7806,1.666,1.4737,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,2.7402,3.2292,3.2425,2.9367,2.8449,2.8573,2.5932,3.1398,3.5493,3.2964,3.2382,3.825,4.0397,4.4565,4.2335,4.564,5.3761,5.968,5.0571,5.1002,5.0842,6.2201,5.6046,4.9308,4.2266,4.8657,4.6903,4.0322,3.1706,3.4495,2.9284,4.2537,4.0995,3.1069,4.3927,12.356,11.393,6.9507,6.8612,6.3811,6.3494,6.9734,4.1036,3.8412,3.7286,4.0974,3.3433,2.7397,2.3178,1.7106,1.7643,2.3125,1.4888,1.2038,1.2038,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,8.0351,7.4837,6.6454,6.1622,5.7055,6.5107,6.3365,6.5731,6.1013,5.8866,5.5756,5.6309,5.5454,5.7552,5.87,6.1123,6.15,6.2127,5.7815,5.428,5.2249,5.0837,4.6834,4.3764,4.3181,4.2296,3.9377,3.8029,3.5971,3.2108,3.0211,2.8251,2.6915,2.8466,3.5662,3.5236,3.6754,3.3048,3.7363,3.0114,2.7149,2.8941,2.9422,3.1522,3.1898,3.5205,3.658,3.2948,3.3171,3.3535,3.5721,3.4486,3.5968,4.1313,4.1313,..,..,..,..,..,..,..,..,..,..
